Time [s],Output Signal
0.0,0.0
0.01001001001001001,0.0
0.02002002002002002,1.0
0.03003003003003003,1.5
0.04004004004004004,1.75
0.050050050050050046,1.875
0.06006006006006006,1.9375
0.07007007007007007,1.96875
0.08008008008008008,1.984375
0.09009009009009009,1.9921875
0.10010010010010009,1.99609375
0.11011011011011011,1.998046875
0.12012012012012012,1.9990234375
0.13013013013013014,1.99951171875
0.14014014014014015,1.999755859375
0.15015015015015015,1.9998779296875
0.16016016016016016,1.99993896484375
0.17017017017017017,1.999969482421875
0.18018018018018017,1.9999847412109375
0.19019019019019018,1.9999923706054688
0.20020020020020018,1.9999961853027344
0.21021021021021022,1.9999980926513672
0.22022022022022023,1.9999990463256836
0.23023023023023023,1.9999995231628418
0.24024024024024024,1.999999761581421
0.2502502502502503,1.9999998807907104
0.2602602602602603,1.9999999403953552
0.2702702702702703,1.9999999701976776
0.2802802802802803,1.9999999850988388
0.2902902902902903,1.9999999925494194
0.3003003003003003,1.9999999962747097
0.3103103103103103,1.9999999981373549
0.3203203203203203,1.9999999990686774
0.3303303303303303,1.9999999995343387
0.34034034034034033,1.9999999997671694
0.35035035035035034,1.9999999998835847
0.36036036036036034,1.9999999999417923
0.37037037037037035,1.9999999999708962
0.38038038038038036,1.999999999985448
0.39039039039039036,1.999999999992724
0.40040040040040037,1.999999999996362
0.41041041041041043,1.999999999998181
0.42042042042042044,1.9999999999990905
0.43043043043043044,1.9999999999995453
0.44044044044044045,1.9999999999997726
0.45045045045045046,1.9999999999998863
0.46046046046046046,1.9999999999999432
0.47047047047047047,1.9999999999999716
0.4804804804804805,1.9999999999999858
0.4904904904904905,1.999999999999993
0.5005005005005005,1.9999999999999964
0.5105105105105106,1.9999999999999982
0.5205205205205206,0.9999999999999991
0.5305305305305306,0.49999999999999956
0.5405405405405406,0.24999999999999978
0.5505505505505506,0.12499999999999989
0.5605605605605606,0.062499999999999944
0.5705705705705706,0.031249999999999972
0.5805805805805806,0.015624999999999986
0.5905905905905906,0.007812499999999993
0.6006006006006006,0.0039062499999999965
0.6106106106106106,0.0019531249999999983
0.6206206206206206,0.0009765624999999991
0.6306306306306306,0.00048828124999999957
0.6406406406406406,0.00024414062499999978
0.6506506506506506,0.00012207031249999989
0.6606606606606606,6.1035156249999946e-05
0.6706706706706707,3.0517578124999973e-05
0.6806806806806807,1.5258789062499986e-05
0.6906906906906907,7.629394531249993e-06
0.7007007007007007,3.8146972656249966e-06
0.7107107107107107,1.9073486328124983e-06
0.7207207207207207,9.536743164062492e-07
0.7307307307307307,4.768371582031246e-07
0.7407407407407407,2.384185791015623e-07
0.7507507507507507,1.1920928955078114e-07
0.7607607607607607,5.960464477539057e-08
0.7707707707707707,2.9802322387695286e-08
0.7807807807807807,1.4901161193847643e-08
0.7907907907907907,7.4505805969238215e-09
0.8008008008008007,3.7252902984619108e-09
0.8108108108108109,1.8626451492309554e-09
0.8208208208208209,9.313225746154777e-10
0.8308308308308309,4.6566128730773884e-10
0.8408408408408409,2.3283064365386942e-10
0.8508508508508509,1.1641532182693471e-10
0.8608608608608609,5.8207660913467356e-11
0.8708708708708709,2.9103830456733678e-11
0.8808808808808809,1.4551915228366839e-11
0.8908908908908909,7.2759576141834194e-12
0.9009009009009009,3.6379788070917097e-12
0.9109109109109109,1.8189894035458549e-12
0.9209209209209209,9.094947017729274e-13
0.9309309309309309,4.547473508864637e-13
0.9409409409409409,2.2737367544323186e-13
0.950950950950951,1.1368683772161593e-13
0.960960960960961,5.6843418860807964e-14
0.970970970970971,2.8421709430403982e-14
0.980980980980981,1.4210854715201991e-14
0.990990990990991,7.1054273576009955e-15
1.001001001001001,3.5527136788004978e-15
1.011011011011011,1.7763568394002489e-15
1.021021021021021,1.0000000000000009
1.031031031031031,1.5000000000000004
1.0410410410410411,1.7500000000000002
1.0510510510510511,1.875
1.0610610610610611,1.9375
1.0710710710710711,1.96875
1.0810810810810811,1.984375
1.0910910910910911,1.9921875
1.1011011011011012,1.99609375
1.1111111111111112,1.998046875
1.1211211211211212,1.9990234375
1.1311311311311312,1.99951171875
1.1411411411411412,1.999755859375
1.1511511511511512,1.9998779296875
1.1611611611611612,1.99993896484375
1.1711711711711712,1.999969482421875
1.1811811811811812,1.9999847412109375
1.1911911911911912,1.9999923706054688
1.2012012012012012,1.9999961853027344
1.2112112112112112,1.9999980926513672
1.2212212212212212,1.9999990463256836
1.2312312312312312,1.9999995231628418
1.2412412412412412,1.999999761581421
1.2512512512512513,1.9999998807907104
1.2612612612612613,1.9999999403953552
1.2712712712712713,1.9999999701976776
1.2812812812812813,1.9999999850988388
1.2912912912912913,1.9999999925494194
1.3013013013013013,1.9999999962747097
1.3113113113113113,1.9999999981373549
1.3213213213213213,1.9999999990686774
1.3313313313313313,1.9999999995343387
1.3413413413413413,1.9999999997671694
1.3513513513513513,1.9999999998835847
1.3613613613613613,1.9999999999417923
1.3713713713713713,1.9999999999708962
1.3813813813813813,1.999999999985448
1.3913913913913913,1.999999999992724
1.4014014014014013,1.999999999996362
1.4114114114114114,1.999999999998181
1.4214214214214214,1.9999999999990905
1.4314314314314314,1.9999999999995453
1.4414414414414414,1.9999999999997726
1.4514514514514514,1.9999999999998863
1.4614614614614614,1.9999999999999432
1.4714714714714714,1.9999999999999716
1.4814814814814814,1.9999999999999858
1.4914914914914914,1.999999999999993
1.5015015015015014,1.9999999999999964
1.5115115115115114,1.9999999999999982
1.5215215215215214,0.9999999999999991
1.5315315315315314,0.49999999999999956
1.5415415415415414,0.24999999999999978
1.5515515515515514,0.12499999999999989
1.5615615615615615,0.062499999999999944
1.5715715715715715,0.031249999999999972
1.5815815815815815,0.015624999999999986
1.5915915915915915,0.007812499999999993
1.6016016016016015,0.0039062499999999965
1.6116116116116117,0.0019531249999999983
1.6216216216216217,0.0009765624999999991
1.6316316316316317,0.00048828124999999957
1.6416416416416417,0.00024414062499999978
1.6516516516516517,0.00012207031249999989
1.6616616616616617,6.1035156249999946e-05
1.6716716716716717,3.0517578124999973e-05
1.6816816816816818,1.5258789062499986e-05
1.6916916916916918,7.629394531249993e-06
1.7017017017017018,3.8146972656249966e-06
1.7117117117117118,1.9073486328124983e-06
1.7217217217217218,9.536743164062492e-07
1.7317317317317318,4.768371582031246e-07
1.7417417417417418,2.384185791015623e-07
1.7517517517517518,1.1920928955078114e-07
1.7617617617617618,5.960464477539057e-08
1.7717717717717718,2.9802322387695286e-08
1.7817817817817818,1.4901161193847643e-08
1.7917917917917918,7.4505805969238215e-09
1.8018018018018018,3.7252902984619108e-09
1.8118118118118118,1.8626451492309554e-09
1.8218218218218218,9.313225746154777e-10
1.8318318318318318,4.6566128730773884e-10
1.8418418418418419,2.3283064365386942e-10
1.8518518518518519,1.1641532182693471e-10
1.8618618618618619,5.8207660913467356e-11
1.8718718718718719,2.9103830456733678e-11
1.8818818818818819,1.4551915228366839e-11
1.8918918918918919,7.2759576141834194e-12
1.901901901901902,3.6379788070917097e-12
1.911911911911912,1.8189894035458549e-12
1.921921921921922,9.094947017729274e-13
1.931931931931932,4.547473508864637e-13
1.941941941941942,2.2737367544323186e-13
1.951951951951952,1.1368683772161593e-13
1.961961961961962,5.6843418860807964e-14
1.971971971971972,2.8421709430403982e-14
1.981981981981982,1.4210854715201991e-14
1.991991991991992,7.1054273576009955e-15
2.002002002002002,3.5527136788004978e-15
2.012012012012012,1.7763568394002489e-15
2.022022022022022,1.0000000000000009
2.032032032032032,1.5000000000000004
2.042042042042042,1.7500000000000002
2.052052052052052,1.875
2.062062062062062,1.9375
2.0720720720720722,1.96875
2.0820820820820822,1.984375
2.0920920920920922,1.9921875
2.1021021021021022,1.99609375
2.1121121121121122,1.998046875
2.1221221221221223,1.9990234375
2.1321321321321323,1.99951171875
2.1421421421421423,1.999755859375
2.1521521521521523,1.9998779296875
2.1621621621621623,1.99993896484375
2.1721721721721723,1.999969482421875
2.1821821821821823,1.9999847412109375
2.1921921921921923,1.9999923706054688
2.2022022022022023,1.9999961853027344
2.2122122122122123,1.9999980926513672
2.2222222222222223,1.9999990463256836
2.2322322322322323,1.9999995231628418
2.2422422422422423,1.999999761581421
2.2522522522522523,1.9999998807907104
2.2622622622622623,1.9999999403953552
2.2722722722722724,1.9999999701976776
2.2822822822822824,1.9999999850988388
2.2922922922922924,1.9999999925494194
2.3023023023023024,1.9999999962747097
2.3123123123123124,1.9999999981373549
2.3223223223223224,1.9999999990686774
2.3323323323323324,1.9999999995343387
2.3423423423423424,1.9999999997671694
2.3523523523523524,1.9999999998835847
2.3623623623623624,1.9999999999417923
2.3723723723723724,1.9999999999708962
2.3823823823823824,1.999999999985448
2.3923923923923924,1.999999999992724
2.4024024024024024,1.999999999996362
2.4124124124124124,1.999999999998181
2.4224224224224224,1.9999999999990905
2.4324324324324325,1.9999999999995453
2.4424424424424425,1.9999999999997726
2.4524524524524525,1.9999999999998863
2.4624624624624625,1.9999999999999432
2.4724724724724725,1.9999999999999716
2.4824824824824825,1.9999999999999858
2.4924924924924925,1.999999999999993
2.5025025025025025,1.9999999999999964
2.5125125125125125,1.9999999999999982
2.5225225225225225,0.9999999999999991
2.5325325325325325,0.49999999999999956
2.5425425425425425,0.24999999999999978
2.5525525525525525,0.12499999999999989
2.5625625625625625,0.062499999999999944
2.5725725725725725,0.031249999999999972
2.5825825825825826,0.015624999999999986
2.5925925925925926,0.007812499999999993
2.6026026026026026,0.0039062499999999965
2.6126126126126126,0.0019531249999999983
2.6226226226226226,0.0009765624999999991
2.6326326326326326,0.00048828124999999957
2.6426426426426426,0.00024414062499999978
2.6526526526526526,0.00012207031249999989
2.6626626626626626,6.1035156249999946e-05
2.6726726726726726,3.0517578124999973e-05
2.6826826826826826,1.5258789062499986e-05
2.6926926926926926,7.629394531249993e-06
2.7027027027027026,3.8146972656249966e-06
2.7127127127127126,1.9073486328124983e-06
2.7227227227227226,9.536743164062492e-07
2.7327327327327327,4.768371582031246e-07
2.7427427427427427,2.384185791015623e-07
2.7527527527527527,1.1920928955078114e-07
2.7627627627627627,5.960464477539057e-08
2.7727727727727727,2.9802322387695286e-08
2.7827827827827827,1.4901161193847643e-08
2.7927927927927927,7.4505805969238215e-09
2.8028028028028027,3.7252902984619108e-09
2.8128128128128127,1.8626451492309554e-09
2.8228228228228227,9.313225746154777e-10
2.8328328328328327,4.6566128730773884e-10
2.8428428428428427,2.3283064365386942e-10
2.8528528528528527,1.1641532182693471e-10
2.8628628628628627,5.8207660913467356e-11
2.8728728728728727,2.9103830456733678e-11
2.8828828828828827,1.4551915228366839e-11
2.8928928928928928,7.2759576141834194e-12
2.9029029029029028,3.6379788070917097e-12
2.9129129129129128,1.8189894035458549e-12
2.9229229229229228,9.094947017729274e-13
2.932932932932933,4.547473508864637e-13
2.942942942942943,2.2737367544323186e-13
2.952952952952953,1.1368683772161593e-13
2.962962962962963,5.6843418860807964e-14
2.972972972972973,2.8421709430403982e-14
2.982982982982983,1.4210854715201991e-14
2.992992992992993,7.1054273576009955e-15
3.003003003003003,3.5527136788004978e-15
3.013013013013013,1.7763568394002489e-15
3.023023023023023,1.0000000000000009
3.033033033033033,1.5000000000000004
3.043043043043043,1.7500000000000002
3.053053053053053,1.875
3.063063063063063,1.9375
3.073073073073073,1.96875
3.083083083083083,1.984375
3.093093093093093,1.9921875
3.103103103103103,1.99609375
3.113113113113113,1.998046875
3.123123123123123,1.9990234375
3.133133133133133,1.99951171875
3.143143143143143,1.999755859375
3.153153153153153,1.9998779296875
3.163163163163163,1.99993896484375
3.173173173173173,1.999969482421875
3.183183183183183,1.9999847412109375
3.193193193193193,1.9999923706054688
3.203203203203203,1.9999961853027344
3.2132132132132134,1.9999980926513672
3.2232232232232234,1.9999990463256836
3.2332332332332334,1.9999995231628418
3.2432432432432434,1.999999761581421
3.2532532532532534,1.9999998807907104
3.2632632632632634,1.9999999403953552
3.2732732732732734,1.9999999701976776
3.2832832832832834,1.9999999850988388
3.2932932932932935,1.9999999925494194
3.3033033033033035,1.9999999962747097
3.3133133133133135,1.9999999981373549
3.3233233233233235,1.9999999990686774
3.3333333333333335,1.9999999995343387
3.3433433433433435,1.9999999997671694
3.3533533533533535,1.9999999998835847
3.3633633633633635,1.9999999999417923
3.3733733733733735,1.9999999999708962
3.3833833833833835,1.999999999985448
3.3933933933933935,1.999999999992724
3.4034034034034035,1.999999999996362
3.4134134134134135,1.999999999998181
3.4234234234234235,1.9999999999990905
3.4334334334334335,1.9999999999995453
3.4434434434434436,1.9999999999997726
3.4534534534534536,1.9999999999998863
3.4634634634634636,1.9999999999999432
3.4734734734734736,1.9999999999999716
3.4834834834834836,1.9999999999999858
3.4934934934934936,1.999999999999993
3.5035035035035036,1.9999999999999964
3.5135135135135136,1.9999999999999982
3.5235235235235236,0.9999999999999991
3.5335335335335336,0.49999999999999956
3.5435435435435436,0.24999999999999978
3.5535535535535536,0.12499999999999989
3.5635635635635636,0.062499999999999944
3.5735735735735736,0.031249999999999972
3.5835835835835836,0.015624999999999986
3.5935935935935936,0.007812499999999993
3.6036036036036037,0.0039062499999999965
3.6136136136136137,0.0019531249999999983
3.6236236236236237,0.0009765624999999991
3.6336336336336337,0.00048828124999999957
3.6436436436436437,0.00024414062499999978
3.6536536536536537,0.00012207031249999989
3.6636636636636637,6.1035156249999946e-05
3.6736736736736737,3.0517578124999973e-05
3.6836836836836837,1.5258789062499986e-05
3.6936936936936937,7.629394531249993e-06
3.7037037037037037,3.8146972656249966e-06
3.7137137137137137,1.9073486328124983e-06
3.7237237237237237,9.536743164062492e-07
3.7337337337337337,4.768371582031246e-07
3.7437437437437437,2.384185791015623e-07
3.7537537537537538,1.1920928955078114e-07
3.7637637637637638,5.960464477539057e-08
3.7737737737737738,2.9802322387695286e-08
3.7837837837837838,1.4901161193847643e-08
3.793793793793794,7.4505805969238215e-09
3.803803803803804,3.7252902984619108e-09
3.813813813813814,1.8626451492309554e-09
3.823823823823824,9.313225746154777e-10
3.833833833833834,4.6566128730773884e-10
3.843843843843844,2.3283064365386942e-10
3.853853853853854,1.1641532182693471e-10
3.863863863863864,5.8207660913467356e-11
3.873873873873874,2.9103830456733678e-11
3.883883883883884,1.4551915228366839e-11
3.893893893893894,7.2759576141834194e-12
3.903903903903904,3.6379788070917097e-12
3.913913913913914,1.8189894035458549e-12
3.923923923923924,9.094947017729274e-13
3.933933933933934,4.547473508864637e-13
3.943943943943944,2.2737367544323186e-13
3.953953953953954,1.1368683772161593e-13
3.963963963963964,5.6843418860807964e-14
3.973973973973974,2.8421709430403982e-14
3.983983983983984,1.4210854715201991e-14
3.993993993993994,7.1054273576009955e-15
4.004004004004004,3.5527136788004978e-15
4.014014014014014,1.7763568394002489e-15
4.024024024024024,1.0000000000000009
4.034034034034034,1.5000000000000004
4.044044044044044,1.7500000000000002
4.054054054054054,1.875
4.064064064064064,1.9375
4.074074074074074,1.96875
4.084084084084084,1.984375
4.094094094094094,1.9921875
4.104104104104104,1.99609375
4.114114114114114,1.998046875
4.124124124124124,1.9990234375
4.134134134134134,1.99951171875
4.1441441441441444,1.999755859375
4.1541541541541545,1.9998779296875
4.1641641641641645,1.99993896484375
4.1741741741741745,1.999969482421875
4.1841841841841845,1.9999847412109375
4.1941941941941945,1.9999923706054688
4.2042042042042045,1.9999961853027344
4.2142142142142145,1.9999980926513672
4.2242242242242245,1.9999990463256836
4.2342342342342345,1.9999995231628418
4.2442442442442445,1.999999761581421
4.2542542542542545,1.9999998807907104
4.2642642642642645,1.9999999403953552
4.2742742742742745,1.9999999701976776
4.2842842842842845,1.9999999850988388
4.2942942942942945,1.9999999925494194
4.3043043043043046,1.9999999962747097
